Id,Title
21501891,CLIPS search for a fact matching conditions in RHS
21564101,Prolog inheritance confusion
21589890,Marienbad game wrong XOR
21496219,How can we use a machine learning algorithm on this type of data?
21511189,How to classify a string that belongs to a particular area using java?
21567413,How can I implement a search algorithm for a Tic Tac Toe AI in Python?
21528515,Interval between Enemy Shots
21662214,How to set up conversation logic in game?
21503163,Non monotonic feature selection decision
21518534,natural language query processing
21533675,Is Wikipedia's Astar reference implementation incomplete? It seems to omit properly updating cheaper paths
21642917,"If I am the human end of the Turing Test, how do I make it harder for the computer?"
21548865,Gomoku state-of-the-art tech
21688552,How to account for position's history in transposition tables
21552575,ClearPath: crowd collision avoidance
21641061,Trouble passing 2D array in C++ 8 Puzzle
42234799,How to handle numbers that do not represent quantities
42179204,A way to conj 2 values onto a returned list?
42224667,NetLogo: 2048 bot optimisation
42141272,BFS algorithm in python
42255729,"Tensorflow Error: ValueError: Shapes must be equal rank, but are 2 and 1 From merging shape 1 with other shapes"
42317356,What is the relation between NEAT and reinforcement learning?
42305363,Depth limited search - logic - how do we stop backtracking?
42172489,Tensorflow doesn't converge for XOR
42158034,Understanding Neural Network Basics on small Game example
42257252,adding more output neurons to neural network after training?
42172967,How to preprocess image before feeding into LeNet CNN in Caffe?
42316741,Classifying handwritten digits with single layer perceptron
42286754,how to add more outputs to neural networks?
42142731,A* Graph search
42099814,Clarification on a Neural Net that plays Snake
42132971,api.ai - duplicate intents
42168116,make a neural network continue number patterns
42268361,How to Use AI to analyse test execution output (SQL output) to design a regression suite?
42181537,Encog regression with line output weight reliability. ( for error ponderation )
42179978,Python TicTacToe minimax choses wrong option
42134552,Finding a valley in a noisy data
42187481,Making a correct ANN for forecasting
42182081,More work like Judea Pearl's Heuristics?
42319337,"Tensorflow Type Error: Value passed to parameter 'shape' has DataType float32 not in list of allowed values: int32, int64"
42287146,What causes my AI to find random points on the map without picking a real target?
42216995,What exactly are WordNet lexicographer files? Understanding how WordNet works
42204547,C - minimax with zobrist not sending right player for the execution
33361028,how your send input through your microphone
33465616,How do I use Gremlin/Tinkerpop with Java?
33331253,Optimizing minimax algorithm
33455661,"Is it possible for a Hopfield network to have a stable state where all nodes are ""off""?"
33386060,English to First order Logic
33355981,Initilize AI Player TIc Tac Toe
33425824,Why Information gain feature selection gives zero scores
33366244,dynamic objective function in PSO algorithm
33477736,How to combine the outputs of multiple naive bayes classifier?
33389161,Difference between Hypermax and Approximate Deep Maxn
33427064,"How is the max of a set of admissible heuristics, a dominating heuristic?"
33291029,Neural network - solve a net with time arrays and different sample rate
33487321,Application of neural network for use with log file data
33292119,Choosing how many layers in a Neural Network
33461608,Implementing A* for solve a puzzle
33255514,Java Socket Exception : java.net.SocketTimeoutException: Accept timed out
33450336,How to create a very basic IA with JS?
33408862,Self Traversing Pacman
33404372,How is the decision boundary piloted after the parameters theta are updated
33318738,how to understand steer force for steering behavior
33283014,Smarter than an Eighth grader? Kaggle AI Challenge. R
33259183,What are the possible features I can consider for short term wind speed forecasting?
33397413,TicTacToe Alpha Beta pruning RuntimeError: maximum recursion depth exceeded python with pygame
33367982,Enemy bullets targeting player on a C64
33276884,How do weights work in an Artificial Neural Network for Prediction?
33428258,JavaScript computer AI
42433934,Autonomous Driving - What API can use to get the path/directions from an origin coordinates to a destination coordinates on the global map?
42397344,Can we compare machine learning and Evolutionary algorithms?
42349931,"Tensorflow ValueError:Cannot feed value of shape (40, 24, 24, 4) for Tensor u'real_images:0', which has shape '(40, 24, 24, 3)'"
42331719,NLP for reliable text classification on raspberry pi
42404544,BFS/IDS Search with Geometric shapes
42329232,Expert system for flight data
42512759,Informedness of distance metrics
42433598,How to applied alpha-beta pruning in implementing 2048 AI agent with minimax algorithm?
42328160,How to store mathematical values in PDDL?
42369850,Machine Learning data preprocessing
42463993,Construction of infinite state space model in reinforcement learning
42546137,how to apply deep-learning for UI test automation?
42398156,CT CAD is based on DICOM image data or raw data?
42360753,Can i teach Arduino Uno with AI ? so it will work for me as robot
42375680,Tensorflow Count Objects in Image
42330512,N Puzzle in Python
42545123,is this an Admissable heuristic function?
42362593,How to make softmax work with policy gradient?
42402330,check every random number in sudoku (java)
42522238,Java Minimax Algorithm Issue
42429047,What machine learning paradigm / algorithm can I use to select from a pool of possible choices?
42475890,River crossing puzzle
42482025,Neural Network on Arduino Uno
42540719,Sudoku solution checker
37511274,SVM - Difference between Energy vs Loss vs Regularization vs Cost function
37626757,Location Based Product Recommendation Service Using Content Based Recommendations with ASP.Net & C#
37646589,Updating the weights in a 2-layer neural network
37508698,Difference between i-vector and d-vector
37679287,Transposition Tables and Alpha-Beta Pruning
37534823,How do you convert an array of bitboards into a list?
37603012,Java - Alpha beta pruning for minimax implementation
37518264,How to access the name of someone with messenger chat bot? (Facebook Messenger SDK)
37641415,How to Prove that Uniform Cost Search algorithm always output optimal path
37499942,Is there any way to combine artificial intelligence/expert system with vb.net programs?
37446793,How do I train a neural network from many sets of data?
37593294,how to code a chat bot to use Alchemy data
37493708,How would I run a program while not breaking the bot?
37615827,Tool for Desining text based AI
37516236,Algorithm suitable for a region-growing image segmentation based on the minimization of a metric
37652003,Convergence of LSTM network using Tensorflow
4401716,Which portion should I be looking at to modify the Path-Algorithm? ( I want to make 3 versions with different pathing algos)
4414530,How to convert my floating number to feed my Neural Network?
4208708,Width and Height of Human Body
4499930,Matlab Anfis More than one output?
4386160,Is it possible to implement artificial intelligence concept in jquery?
4333884,Evaluation function of an abstract strategy game
4388540,Interface to existing flash-games for my own AI?
4518278,Artificial Biome in Batch
4262000,question about decision trees
4316099,Calculating the value of a unit in a game
4353715,"classical AI, ontology, machine learning, bayesian"
4339496,Translate binary string to mathematical expression
4355454,"Memristors vs neural network nodes, what's the difference?"
4426509,check user finger index or type
4353749,Algorithm choice for gaining intelligence from messages
4391414,Web client classification using Artifical Neural Network
4251220,impressions from text
4303283,"looking for a good project to work on as my graduation project in the university that involves Ai / Machine Learning, please help me"
4330691,Best way to automate testing of AI algorithms?
4285281,Quantum tic-tac-toe with alpha-beta pruning - best representation of states?
4211059,Which is the best programming language to write a web bot?
4507793,AI and Software Testing
4218420,"How could you give a computer a ""natural need""?"
4392377,Pac-Man Template with Original Ghost AI (Help)
4435799,Computer simulation of the brain
4368596,DFID (Dept-First Iterative Deeping) vs. IDA* (Iterative-Deeping A*)
4469040,What's artificial intelligence?
4381902,"Need some help for understanding search algorithms (A*, IDA*, DFS, BFS, IDDFS, etc. )"
4241824,Creating an AI Behavior Tree in C# - How?
4299948,F# and Fuzzy Logic
4261219,Correct OOP Structure for a Dominion AI Player
4237462,"Sokoban solver, tips"
4422129,Clustering tree structured data
4230853,Time Series Prediction via Neural Networks
4210142,What are some good machine learning programming exercises?
4511661,Current state of AI development
4263704,'Talking' and 'learning' webapplications?
4323354,Pacman Ghost moving in android
54949341,How to identity if a document matches a template
55007678,Prediction percentage come wrong(Logical error)
55100637,How to handle homophones in IVR (Twilio Autopilot)
55086721,Loss value changes without any changes in training data or configuration in RASA NLU
55065285,Multivariate Natural Evolution Strategy
54962625,SerpentAI Error When Creating a Game Plugin
55038634,NLP for Text Mining or Chatbot
55028474,"If the A* search with the Euclidean Distance heuristic allowed diagonal moves, would it still be optimal?"
54967966,postback for reast ai sap conversation
55021994,How to prepare my images and annotation for retinanet training?
54968609,How to evaluate nodes using Expectiminimax algorithm in the Pig Dice Game
55061045,How to call parameters of parent intent in followup intent in dialog flow
55135995,What column names should a dataset to predict monthly retail sales for a motorcycle spare parts shop have?
55094100,TensorFlow will not save Recurrent Neural Network
54995779,can I measure petroleum quantity flowing through a water flow sensor
54990719,I cannot to get a right answer with genetic algorithm in python
55029951,How to make object follow waypoints to a center point?
54967325,How can I get top 10 frequently(trending) asked question from QnA maker on daily basis?
55080849,Will tomcat run all the J2SE code too along with J2EE?
55058610,Dialogflow api suddenly returning CORS error
55089689,Difference between Branch & Bound shortest path variations
55025198,How to define entities with intent independent in RASA NLU?
55068088,"Tensorflow BahdanauAttention - Layer memory_layer expects 1 inputs, but it received 2 input tensors"
55117954,Monte Carlo Tree Search agent in a game of Isolation - Debug Suggestions
40547196,HDF5 input dataset usage in NVIDIA DIGITS
40491798,"ANN regression, linear function approximation"
40598365,Why does my GradientDescentOptimizer produce NaN?
40658789,How to form state space tree in a 2 player game same as billiards with alternate game turns
40489871,2 dimension optimal bag ordering (or item placing)
40574511,How does deep learning work in real time?
40513648,How do I input nearest object in an artificial life simulation in the inputs of a neural network?
40564315,How can i get my python program to get answers from google?
40679245,"Artificial Intelligence, how to start off good"
40683430,Training letter images to a neural network with full-batch training
40666316,How to get Tensorflow tensor dimensions (shape) as int values?
40563017,Optimum neuron and neural layer size for accuracy and efficiency
40690016,Obfuscating/Hiding Information from other players when writing an AI for a game
40496731,Understanding MinConflicts algorithm
40634050,AI issue using Synaptic.js
40597491,Displaying and decrementing hp based on collision detection
40653445,HTTP service returning wrong intent despite correct training
40714264,How to determine if a variable is continuous or categorical in Java?
40492848,Minimax vs Alpha Beta Pruning algorithms
40509654,Planning n jobs on m Machines with Linear Programming
40669410,Having Issue With Enemy AI - Java
40607144,Store data inside long number or class instance for better performance
40583540,ANN Perceptron OR-Gate training does not work correctly
40581677,How to apply Iterative Deepening Depth First Search(IDDFS) on Graphs
40618924,Can Neural Networks be used to maximize the output without knowing the expected output?
40623315,AI of spaceship's propulsion: land a 3D ship at position=0 and angle=0
48073319,Can we train our own model for specific domains in Tensorflow?
48039433,How should I export keras model to json format and save to desktop directory?
48004209,What language is google using for it's deep learning AI program?
47894382,Error while creating chatbot using python (Row data)
48008638,Negascout with moves
47947583,backpropagation with multiple outputs
47946684,AI: Cutting out a tshirt from a picture
47980880,what is the algorithm used to train NN in matlab by default?
48083474,Finish Tensorflow training in progress
48053907,Why Do I Need to Initialize Variables in TensorFlow?
48068761,Is there a way to plot a circular chart (as a target) in Python?
48017978,Candidate elimination algorithm lecture example
48084603,HTML Embeddings into Neural Networks?
47994817,Matlab - How to process images to recognize a digit?
48060415,How to decode an embedding in PyTorch efficiently?
47951245,How to get value of child node in minmax algorithm?
48033687,How to use tf.train.shuffle_batch to train NN?
48079849,How to pass in 2 different length arrays as one training unit in Tensorflow?
48068319,Bayesian network conditional independency
47935403,Approximate Q learning in pacman java
47885952,A way to find the angle at which to emit a ray so that it hits the target. With the source and target known
47890256,Can some form of backpropagation be applied to an reinforcement algorithm?
47943766,Font of a webpage using custom font to trick scraper
48032048,Shortest sequence of moves
48045217,How can I input audio?
47979988,python - imshow not showing any picture
55428788,How do I paste the same word to all the same target word within R script?
55547086,Dynamic Depth adjustment with alpha beta pruning
55481547,Python Spyder IDE Errors - Tensorflow Machine Learning
55485752,Python AI Cats vs Dogs: list out of index
55507542,AI algorithm for calculation
55402135,ValueError in kNN metrics
55371106,Why is the Trust Region Policy Optimization a On-policy algorithm?
55372309,Which heuristic function is used in Best-First Search?
55413418,How to run a local command on my server using google assistant?
55347822,Policy Gradient: Initialization of Policy Parameter Problem
55432980,Calculating the state space in expectiminimax (board game)
55474702,"AI MODEL : ""ValueError: You are trying to load a weight file containing 190 layers into a model with 26 layers. """
55367429,Tower of colored cubes
55466111,Can I classify ivectors with neural networks for language recognition?
55418764,How to count a value in a specific row of an array with Python
55369821,How to train a neural network model with bert embeddings instead of static embeddings like glove/fasttext?
55485292,Question about using resolution to find a refutation about some clauses
55395913,Example of problems in Simple Hill Climbing algorithm
55446180,Virtual Assistance Android using Tensorflow
55425199,How to input data from S3 Bucket to Amazon Sagemaker
55433696,get_reduce_mean is always 0
55361279,Metric Learning vs Similarity Learning
55368078,Is there an algorithm for detecting odd values relative to set of data
55428168,Does local maxima problem cause Simple Hill Climbing algorithm to be stuck in an infinite loop?
55358694,"trouble installing a protocol-buffer known as SentencePiece too, to alleviate the open vocabulary problems in neural machine translation"
55372583,Is there a concept of neural networks that edit neural networks?
55499346,"Error when checking input: expected conv2d_1_input to have 4 dimensions, but got array with shape (800, 1000)"
55434318,"Error when checking target: expected dense_49 to have shape (2943,) but got array with shape (1,)"
55415721,Is a custom heuristic for A* of Tiles out of place - tiles out of place non-admissible?
55545995,Test predictions to class in fast.ai?
55368179,Can't open a file on python
55459736,"How to reshape a 1 row x column vector into a (900, 1600, 4)?"
26474500,Multi Output Neural Networks
26410001,Use boosting for decision trees and importance of concept hierarchies
26489557,Implementation advice on semi-supervised automated tagging
26439681,How to tell the difference between animals based on attribute questions
26508159,Generate children tree in a game for alpha beta algorithm using python
26365752,Difference between rules in based expert systems and conditions in normal algorithmic programming
26518393,Order Crossover (OX) - genetic algorithm
26402894,Values of weights and outputs in Convolutional Neural Networks
26470572,Fann library - possibility to switch off bias neurons
26439765,Examples of ontologies in artificial intelligence
26507423,Alpha Beta Pruning in Strange Tree
26413724,Importing Artificial Neural Networks in Android App
26288428,"compiler automata , how do I make this diagram so the lines wouldn't intersect?"
26374143,PDDL Graphplan can't find plan
26511713,Generate next moves of a game using python
26325511,Detect road surface in a traffic scene point cloud
26346470,Java - Initialize Variable on Condition
26402511,Using ConceptNet with Divisi reasoning Toolkit
26324421,What are the possibilities for self-modification of Java code?
26497549,Rock Paper Scissors Game Using AI Java
45414767,Why do we select Entropy Gain as criteria in Decision Tree learning instead of decrease in error rates as a criteria?
45468229,Why do I get error when use keras Conv2D layer?
45398471,Tensorflow- restoring a model consumes all the memory on subsequent iterations
45460312,Classification project: Hand gesture detector fails to detect right class
45341769,Why should we use RNNs instead of Markov models?
45528922,Voice Activity Detection from mic input on iOS
45459684,Optional Entity in api.ai
45498569,resources required to run a neural network
45404805,BumbleBEE SAT-solver compilation
45453493,Google calendar API to create event like Goals in android
45441194,Machine learning - Categorize free text in blocks
45511708,Minimax implementation of TicTacToe in ES6 not returning appropriate results
45391355,"In a feedforward neural network, am I able to put in a feature input of ""don't care""?"
45511004,Clarifai cURL image recognition intergration
45382763,Q-learning with a state-action-state reward structure and a Q-matrix with states as rows and actions as columns
45394845,Weighing connections between two users using machine learning
45497976,i have two paragraph in txt. i have to find common word from both paragraph using python nltk
45390481,What is NEAT (Neuroevolution of Augmenting Topologies)?
45396688,Options for in-cloud deep learning iOS
45371437,Training Neural Network to play flappy bird with genetic algorithm - Why can't it learn?
45479962,API.ai have the user say something variable
45446311,Artificial Intelligence Synaptic Connection strength simulation
16313295,Why isn't an array being printed properly ? It is no longer an array?
16316300,Methods of construction of artificial networks
16285451,Algorithm to filter out photographs out of a bunch of random images
16254910,In a genetic algorithm is roulette wheel selection the same as Monte Carlo method?
16276313,Can someone explain about detectMultiScale in openCV
16375973,Querying each element of a list
16304710,Why is my AI acting strange in a game of tic-tac-toe?
16267008,Where I can find data to test my CSP Map coloring solver
16270976,"α-β prune algorithm - what should be the perfect leaf nodes order, which alpha-beta algorithm prunes as many nodes as possible?"
16356952,Saving all nodes in binary tree based Python program
16316804,How to determine if a current set of data values represent or relate to previous historic data values?
16249157,Does Convolution Neural Network need normalized input?
16349671,Artificial Neural network PSO training
16330686,Working with Self Organizing Maps - How do I interpret the results?
16228161,Can a back propagation train two xor problems at one time?
16374544,Hooking any AI chatbot to Facebook chat
16314583,Java Collections - Shuffle repeats items
16312849,Algorithms for getting appropriate pictures for a given text
16273676,Good heuristic for Tron
16349384,Ideal Input for Neural Network For The Game Checkers
16403624,Comparing similar Text Descriptions of Electronic Product Specifications
16296447,"C++ API for ""Text To speech"" and ""Voice to Text"""
16328690,Alpha beta search time complexity
16424050,What are the differences between Monte Carlo and Markov chains techniques?
16264606,C++ Speech recognition API
16360475,How to find indicies of longest run of consecutive values in ordered list?
39605007,"When training a classifier based on a training set, what should I do if some of the training samples are worth more (are more valuable) than the rest?"
39743087,Is there any library for performing an automated reasoning
39693259,Q-learning using neural networks
39671722,nominal value not declared in header
39722279,Is it a good idea to apply ML libraries on pandas data frame?
39651266,Time Complexity of Bidirectional Search
39760905,What is the difference between informed and uninformed searches?
39559415,Time and memory limits as parameters in Metric-FF
39576543,Corners heuristic pacman (Berkley's AI project)
39604527,What type of algorithm should I use?
39663730,Backpropagation not working for XOR
34682294,"What could be causing this ""drone"" to be jittery when turning at certain angles?"
34740031,What is the use (Advantages) of co-occerance Graph (TCG)?
34726409,How to use encog AI for 3D dataset
34695188,Is there a way to train an Encog neural network without loading all training set in memory?
34784619,I hava a maze search algorithm and is not stopping at end point an is also printing unwanted nodes
34835234,fuzzy clustering membership value calculation
34865297,How to train image for image recognition during runtime with neuroph studio?
34791491,Where to start: Natural language processing and AI using Python
34692644,Updating weights in backpropagation algorithm
34741954,Dynamic Pathfinding A* Unity3D C#
34778651,Avoiding certain coordinates in javascript
34706766,Minimax without a tree
34820203,Perceptron converging but returning odd results
34720717,Logic error in minimax implementation
34706026,Get computer to speak response
34861147,"tic tac toe, computer can't win (java)"
34654291,Tree representation in java
34800142,Why is my airplane moving only partway and not all the way?
44435232,Combining heuristics when ranking social network news feed items
44559464,Cyc query or SubL command to recreate constant in Cyc KB
44484838,How to setup LUIS AI required entities / items for an action?
44496162,AI : fire on moving object
44419881,Where to start with teaching an AI to play SNES games?
44450955,Does AC-3 solve path consistency?
44508941,Is there any way to draw a artificial neural network connections in a nice way? [Javascript]
44481939,Using a neural network to provide recommendations
44457048,What to do with face descriptors of the same person from multiple photos?
44409004,Basic intuition for neural networks?
44558215,Python: Justifying NumPy array
44575729,Open ALPR-frequency based notifications
44409030,Particle swarm optimization and function with several parameters
44506720,Google Cloud Speech API for Android
44409088,dynamically add suggestion chips on Api.ai for Actions on google
44540789,WitAI - Your app may fail to handle this story properly
44412519,Ideas for a 2D game for a neural network to play
44524279,Accurate text generation
44611986,Pattern in a set of words and group them
44601526,PYTHON: Percentage of sorting level of a numpy 2D array
44578914,I need to improve Naive Bayes text classification accuracy
44452574,Schedule with Constraints
44434359,Print the value of a tensor in Tensorflow
44569863,While loop starts without requirements
44434416,Plot basic example of neural network
44421668,Reinforcement learning wity incomplete information
44603296,Image recognition and Uniqueness detection
44501723,How to merge contours in opencv?
52644516,Targets in Policy Gradients when using CNN as predictor
52712275,How does Value Iteration identify the optimal policy?
52691982,How do I take my voice and make a computer respond with an audio answer?
52804642,Using AI to find a shorter way through a maze?
52836116,How can I stablish a relation between two LHS in clips?
52681559,Solving Minimax for zero sum game using recursion Python
52745207,Object detection ARKit vs CoreML
52708585,"How to specify the predicted Labels, we get in ridge Regression (my labels to be predicted are 3 or 7)"
52799620,Why would best-first search be considered a a special case of uniform-cost search?
52712756,Is the model's prediction probability the same as the confidence level?
52738997,"What data structures can one use to implement ""Ginsberg's partition search"" in a game tree search?"
52692967,Defining the input for Deep Reinforcement Learning for Klondike Solitaire
52706426,Infer.NET vs ML.NET (Microsoft Machine Learning Frameworks)
52710248,Anchor Boxes in YOLO : How are they decided
52842474,Data set for Doc2Vec general sentiment analysis
52689661,Is it meaningful to give more weight to the result of monte carlo search with less turn win?
52799472,How to make an AI bot of Natural Language Processing?
52812417,A `Concatenate` layer should be called on a list of at least 2 inputs
52682417,understanding constraint satisfaction problem: map coloring algorithm
52790256,Travelling Salesman Problem Using dijkstra's algo
52704182,"ai is getting stuck on platforms, as it cannot find a path around it"
52754162,How to assign a weight to the edge passing through more than one node in networkx python
52780351,Can Neural Networks Output Numbers > 1?
52845612,My unbeatable Tic Tac Toe program is failing
22114471,clustering algorithm for dynamic data
22209336,Select the next building to enqueue - AI Game programming
22188989,What data structures to use for dendrogram?
22056472,Recursion differences in backtracking with a global value?
22134750,"In back propagation why is this necessary, o (1 - o)"
22187048,What is the VC dimension of a Single-Layered Perceptron (SLP) with N inputs?
22135675,Good neural network topology and training method for image recognition
21963417,Unsupervised learning in artificial neural networks
21988567,Artificial Neural Network training with 6 features
22116550,alpha beta prunning in game tree with chance node
22077046,How to normalize ranked data in scikit learn?
21971709,How can you discover what features in a dataset are predictive?
22117692,Using ranking data in Logistic Regression
22118836,how to conver this sentence to propositional logic
22126503,Detect an a priori unknown pattern in dataset
22075128,How can I compute the best outcome and keep it efficient?
26524237,Why don't Standardize variables just violate completeness of resolution
26729615,What caused my ANN to take drastically less time to run?
26587742,What's the low dimensional?
26559116,Partially Observable Markov Decision Process Optimal Value function
26750254,Is it better to use pattern recognition tool to predict traffic condition using previous data?
26646415,Is there a way matching two profiles based on the profile data
26599265,AI Pathfinding in Lode Runner
26536999,Designing a neural network for decision making depending on 50 factors
26545228,Substitution cipher decryption using letter frequency analysis for text without blanks and special characters
26686659,What is the syntax of the activate() function in pybrain package?
26521424,Navie Bayes classifier in Data Mining
26599220,Artificial Intelligence of 2D Sidescroller in Unity3D
26575447,Adaptive mutation/crossover rates for genetic algorithms
26746460,Intelligent pattern matching in string
26583575,How prolog work as intellegent language?
26756907,Is there some algorithms to generate similar tweets?
26740228,AdaBoost Error in R
26527838,Making an AI for a tile game
26650224,Is mutation needed when using ordered crossover?
26597282,I need some help to optimize a python code
26762846,"2048 heuristic, unexpected results"
43578770,8 puzzle solvability test cases errors
43605610,Javascript predict next move based on previous data
43649359,Machine Learning Libraries For Android
43689249,Multidimensional scaling to data in python
43559188,How can I use other environments
43671506,Alpha beta pruning search count
43696205,How to find the shortest path cover a specific set of edges in a weighted undirected graph?
43670454,how to make tic tac toe with AI in javascript with depth-limited algorithm?
43611528,A Star algorithm in C implementation with arrays?
43593238,Compute the data lost between original data set and transformed one using PCA
43668690,How do I selectively augment subsets of data based on their labels?
43564490,How correctly calculate tf.nn.weighted_cross_entropy_with_logits pos_weight variable
43709839,Visual Basic Connect 4 AI Minimax
43648858,is it possible to make a email bot that replies accordingly?
43706825,Python - Find patterns through a sequence of 0's and 1's
43642556,2048 AI: Expectimax better than Minimax?
43601915,Mixed chaining algorithm (combining forward & backward chaining)
43532885,How to get both the greedy and optimal solution in A* search
43671556,How to build a machine learning system (smart system) that updates automatically?
43678194,Improve random sample function
43600903,How to let the hackerrank read the local .csv file?
43574506,NameError: global name 'Player1_row' is not defined
43623133,Implementing Iterative deepening depth-first search
43626741,What is the best AI technique to find the best solution among a set of solutions?
43655842,Generating random paths for finding hidden objects in a game world
43668437,How to modify labels when augmenting data using keras
43564627,Predictions in Tensorflow with a 1-hiddden layer Neural Network does not change - regression
43615919,Trying to get answers from google using Python
43674431,constexprify behavioral sequencing function
43634489,How does the Hill Climbing algorithm work?
43507770,Basic first order logic inference fails for symmetric binary predicate
43571900,"Tensorflow: create a 1D of non-fixed-length tensor of zeroes, and set one of its values to 1?"
43466949,How these matrices are working?
43479696,Best way to store information permanently from an Artificial Neural Network
43369714,Can ReLU handle a negative input?
43425435,Evolution of neurons in Neural Network
43254177,Using OOB tag in AIML with Pandorabots
43457429,"Cost of simple non object oriented Neural Network ""jumping"""
43295929,Backtracking in nonogram solver seems to be in infinite loop
43319120,MachineLearning or DecisionTree for job matching?
43281696,Generating all possible combinations with given constraint for Nonogram puzzle (Java)
43377311,Genetic Algorithm Enemy/Zombie AI
43348750,"What AI theory uses ""win"" counts to determine strategy?"
43371117,ReLU not learning to handle negative inputs Keras / Tensorflow
43381926,C++ Programming Tic Tac Toe AI attempt
43406209,How to create a neural network for finding geolocation
43360995,Can someone tell me what is wrong with this back propagation implementation
43302199,Keras fully connected layer for CIFAR-10 RGB image
43299484,Neural Network Hidden Layer Input Size for this Tutorial
43480829,Random neural network learning error rate at application start
43380981,What is the best optimization technique used for dimensional reduction in features selection?
43405081,"Given a dictionary and a list of letters, make a program learn to generate valid words | Javascript"
43352240,What's the best practice for finding an object in a List based on one of object's properties?
43446333,how to make employees submit timesheets?
43350187,A* to recognize it's impossible to get to the goal
43322056,Which AI algorithm should be used for a game of Pente?
46291462,Best python machine learning library?
46398319,Simultaneous Localization and Mapping(SLAM) simulation
46391622,University counselling agent chatbot to integrate in a website
46273979,There is not stories tab in wit.ai
46358308,MDP - techniques generating transition probability
46348216,Luis and QnA in same app
46342934,How does one train the input-to-hidden weights in a neural network?
46424288,How do we calculate the growth function for the learning model made up of two concentric circles in R^2?
46481052,tensorflow on classifications
46383076,How to implement synonyms for use in a search engine?
46419272,Which technique is used in Auto Answering user queries in Artificial Intelligence?
46316599,Algorithm: Understand when two lines chart are similar
46474108,How to test multiple images at once with label_image.py in Tensorflow
46464077,"In ensembles combining models, when, if ever, does it make sense for a model to have negative weight?"
46415170,Enemy AI Movement Decision Making
46310112,How to store predicates permanently?
46445079,Monte Carlo Tree Search Alternating
46260731,OverflowError: math range error - Exponent Python
46349323,i want to download or at least view all api.ai system entities
46349963,Logistic Regression in Python
46412463,Evaluating trained model
46394557,Artificial Intelligence: Blocksworld heuristic A* solution approach
46370218,Needed advice for an enjoyable AI in Buraco card game
30600284,(Java) Partial Derivatives for Back Propagation of Hidden Layer
30506522,What is the preferred way to terminate a CycAPI Cyc connection?
30422840,Detecting circles and shots from paper target
30441624,How to beat best chess engines?
30467854,NLP - Word Representations
30421896,Artificial Intelligence and First Order Logic
30455387,Can we include html tags into <template> of AIML files
30509132,"Monte Carlo Tree Search, Backpropagation (Backup) step: Why change perspective of reward value?"
30574226,LibGDX enemy pathfinding
30585228,How to detect features of a product in an english sentence - nlp
30495980,Guessing a secret number (computer vs computer) - AI
30432202,Make AI Bot that can test level - Unity3D
30635184,Multi step reasoner in c++ templates
30493312,"Is there an AI, Machine, or Automated Theorem Prover that builds source code from input?"
30584084,Breadth-First Search on Pacman maze
30448557,AI with complex board representation: simulating a single possible move
30642628,AI in javascript
30539762,Chess AI with alpha beta algorithm
30649054,When is one heuristic better than another?
19385015,process input from voice recognition
19615504,why Admissible heuristics work?
19590213,How potent is the Forth language for artificial intelligence programming?
19506706,What is a clause when talking about CSP/SAT?
19510545,Draw Graph for Pearson's Correlation Algo
19484363,How do you know you're close to the solution?
19470745,How to calculate the value function in reinforcement learning
19613307,Real numbers (constants) in genetic programming
19524335,3D Pathfinding AI algorithm recommendation and analysis
19598798,Hint function based on AI moves
19460679,NeuroPH GPS Training Set
19374286,Implement Gaze estimation using STASM facial co-ordinates
19581818,Modification in ID3 algorithm
19628971,"Expanding Minimax for ""simultaneous"" move games"
19536216,find the Shortest Path between all the vertices in a graph without giving start or end points
19423800,"an error ""No architectures to compile for (ONLY_ACTIVE_ARCH=YES, active arch=x86_64, VALID_ARCHS=armv7 armv7s).""?"
47320861,How to handle terminal nodes in Monte Carlo Tree Search?
47192215,How do I filter a string through multiple arrays and choose the one with the most resemblance
47394761,checkpoint file for different instances of tensorflow program
47313435,Extract bit from two dimensional bit-array
47239418,Training on a fitness function
47313712,How to recognize numbers in an image in Python?
47238838,"Tensorflow error ""unhashable type: 'numpy.ndarray'"""
47293604,How to prove admissibility of a heuristic function
47299453,Google Assistance integration with Android App
47262011,Entity is null for most of the requests - LUIS
47369818,How do I handle too many permutations?
47229337,What will be the terminal case of maxconnect4 game?
47293041,What's the best neural network type for guessing the next number of a sequence?
47343429,On Premise Microsoft Cognitive Services
47389700,Why does Monte Carlo Tree Search reset Tree
47294303,Pair creation for Vectors and Hashsets
47404264,How to compute the total sum of squared error in k-mean clustering matlab?
47301948,Predicting Characters From Nietzsche Data Set
47327122,TensorFlow RNN limitations in regards to grouped data
47402854,How to train a Keras sequential model without target data?
47282365,Chess - Avoiding Infinite Recursion when Preventing Check
47389913,Finding the best option on how to fill storage decks
38407584,Continuous aim to target in Malmo
38577771,Neural Network image processing
38597244,Could I use heuristic to get the result in the playout phase in Monte Carlo Search Tree?
38480630,IDA* and Admissibility of one Heuristic?
38486242,Mac OSX Google Magenta Bazael Test Fails
38441485,Artificial intelligence in Chatbots
38561182,Neural network XOR gate not learning
38540394,Difficulties with my python tic-tac-toe
38420206,why & how are BFS nodes goal tested when they are generated?
38443801,Calculating the error difference in neural network
38603424,Optimize Choices - Maximize Set From Selecting A Limited Number Of Bags From A List Of Bags
